,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,rpoint,nb_per_class,method,len_method
0,0.6618705035971223,51.03355860710144,0.25322675704956055,10.395479202270508,40.279640913009644,0.10149312019348145,Earthquakes,ACF&PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,ACF&PACF
1,0.7482014388489209,510.6227867603302,0.2429966926574707,102.62154507637024,407.6325509548187,0.114532470703125,Earthquakes,ACF&PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,ACF&PACF
2,0.7122302158273381,134.44719243049622,0.2455902099609375,13.71648645401001,120.35848593711853,0.11686420440673828,Earthquakes,ACF&PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,ACF&PACF
3,0.7122302158273381,1303.4268636703491,0.24979162216186523,98.07458662986755,1204.8884088993073,0.19702601432800293,Earthquakes,ACF&PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,ACF&PACF
4,0.7482014388489209,12.166100025177002,0.255143404006958,10.593631267547607,1.0923316478729248,0.21860337257385254,Earthquakes,Max PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,Max PACF
5,0.7410071942446043,97.11653518676758,0.23761987686157227,88.8146448135376,6.653735876083374,1.4079763889312744,Earthquakes,Max PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,Max PACF
6,0.7482014388489209,12.784525871276855,0.20771527290344238,9.165493726730347,2.3601224422454834,1.0493192672729492,Earthquakes,Max PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,Max PACF
7,0.5827338129496403,107.25846195220947,0.23809051513671875,87.09506177902222,19.795654296875,0.12691783905029297,Earthquakes,Max PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,Max PACF
8,0.7482014388489209,2.507880210876465,0.24591326713562012,0.0013625621795654297,1.875380277633667,0.3829529285430908,Earthquakes,None: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,None
9,0.7338129496402878,8.44136929512024,0.23076820373535156,0.009260177612304688,7.26798152923584,0.9305875301361084,Earthquakes,None: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,None
10,0.7482014388489209,4.25502347946167,0.2316277027130127,0.0016562938690185547,3.1993656158447266,0.8206982612609863,Earthquakes,None: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,None
11,0.6546762589928058,25.688897848129272,0.18690252304077148,0.014506816864013672,25.417928457260132,0.06532931327819824,Earthquakes,None: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,None
