,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,rpoint,nb_per_class,method,len_method
0,0.6733333333333333,0.6270523071289062,0.006940603256225586,0.004675149917602539,0.05433988571166992,0.5601909160614014,SmoothSubspace,ACF&PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,ACF&PACF
1,0.8,0.7394547462463379,0.0042493343353271484,0.0019385814666748047,0.03674054145812988,0.6960766315460205,SmoothSubspace,Max PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,Max PACF
2,0.64,0.7613198757171631,0.007092952728271484,0.0012230873107910156,0.05446219444274902,0.697920560836792,SmoothSubspace,None: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,None
3,0.8933333333333333,0.4467949867248535,0.004578590393066406,0.027796268463134766,0.402817964553833,0.011187314987182617,SmoothSubspace,ACF&PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,ACF&PACF
4,0.88,0.3229196071624756,0.007405519485473633,0.028897762298583984,0.2660238742828369,0.01964402198791504,SmoothSubspace,Max PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,Max PACF
5,0.78,0.24073123931884766,0.004258632659912109,0.004747867584228516,0.21225190162658691,0.01888751983642578,SmoothSubspace,None: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,None
6,0.74,0.888728141784668,0.0046689510345458984,0.0035088062286376953,0.052422523498535156,0.8276629447937012,SmoothSubspace,ACF&PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,ACF&PACF
7,0.82,0.9289934635162354,0.004869937896728516,0.0026590824127197266,0.039090871810913086,0.8818526268005371,SmoothSubspace,Max PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,Max PACF
8,0.6666666666666666,0.8964266777038574,0.007591962814331055,0.0012993812561035156,0.037970781326293945,0.8483572006225586,SmoothSubspace,None: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,None
9,0.8733333333333333,0.5423097610473633,0.00713348388671875,0.04598236083984375,0.4687666893005371,0.019678592681884766,SmoothSubspace,ACF&PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,ACF&PACF
10,0.9133333333333333,0.3620643615722656,0.005988121032714844,0.029050827026367188,0.3044757843017578,0.021738767623901367,SmoothSubspace,Max PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,Max PACF
11,0.8466666666666667,0.2727334499359131,0.007738351821899414,0.010085821151733398,0.23138833045959473,0.022648096084594727,SmoothSubspace,None: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,None
