,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,rpoint,nb_per_class,method,len_method
0,1.0,0.9987318515777588,0.11129403114318848,0.29099035263061523,0.5016448497772217,0.026657819747924805,Trace,all: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,all
1,1.0,6.682568550109863,0.1346728801727295,2.65242600440979,3.5798823833465576,0.2815074920654297,Trace,all: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,all
2,1.0,2.068565845489502,0.10925912857055664,0.4316720962524414,1.4339985847473145,0.07297801971435547,Trace,all: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,all
3,1.0,12.456481456756592,0.07738542556762695,2.7869179248809814,8.773969650268555,0.7662062644958496,Trace,all: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,all
