,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,rpoint,nb_per_class,method,len_method
0,0.7482014388489209,15.59230923652649,0.034046173095703125,0.050605058670043945,15.407310962677002,0.09373259544372559,DistalPhalanxOutlineAgeGroup,all: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,all
1,0.7410071942446043,153.71308183670044,0.03317523002624512,0.5052742958068848,152.8679473400116,0.29889559745788574,DistalPhalanxOutlineAgeGroup,all: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,all
2,0.762589928057554,42.07243037223816,0.04503035545349121,0.0805354118347168,41.83804535865784,0.10075664520263672,DistalPhalanxOutlineAgeGroup,all: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,all
3,0.697841726618705,433.3225402832031,0.04421639442443848,0.7583796977996826,431.8984041213989,0.5989270210266113,DistalPhalanxOutlineAgeGroup,all: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,all
