,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,rpoint,nb_per_class,method,len_method
0,0.3230769230769231,0.551490068435669,0.47952914237976074,0.009096860885620117,0.044439077377319336,0.016350269317626953,GestureMidAirD1,ACF&PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,ACF&PACF
1,0.49230769230769234,0.7525076866149902,0.3693406581878662,0.04467368125915527,0.3147392272949219,0.0231473445892334,GestureMidAirD1,ACF&PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,ACF&PACF
2,0.43846153846153846,0.7170917987823486,0.5380117893218994,0.015708446502685547,0.14297866821289062,0.01875019073486328,GestureMidAirD1,ACF&PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,ACF&PACF
3,0.5230769230769231,1.7030110359191895,0.5585143566131592,0.1047515869140625,0.9700331687927246,0.06795883178710938,GestureMidAirD1,ACF&PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,ACF&PACF
4,0.43846153846153846,9.709045171737671,0.5526614189147949,9.079263925552368,0.059542179107666016,0.015025615692138672,GestureMidAirD1,Max PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,Max PACF
5,0.49230769230769234,76.72220587730408,0.3000328540802002,76.11829733848572,0.28040575981140137,0.0225827693939209,GestureMidAirD1,Max PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,Max PACF
6,0.4,10.04866886138916,0.30899667739868164,9.611153602600098,0.11078262329101562,0.016467809677124023,GestureMidAirD1,Max PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,Max PACF
7,0.5461538461538461,86.46092653274536,0.3157026767730713,85.39656734466553,0.7028133869171143,0.044035911560058594,GestureMidAirD1,Max PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,Max PACF
8,0.38461538461538464,0.3651750087738037,0.31043577194213867,0.006401777267456055,0.033106327056884766,0.013485908508300781,GestureMidAirD1,None: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,None
9,0.5461538461538461,0.9331226348876953,0.46568942070007324,0.07327437400817871,0.36315202713012695,0.030295372009277344,GestureMidAirD1,None: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,None
10,0.3923076923076923,0.5718801021575928,0.41062211990356445,0.010286331176757812,0.13097071647644043,0.018637657165527344,GestureMidAirD1,None: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,None
11,0.5692307692307692,1.4662399291992188,0.33795619010925293,0.060623884201049805,1.008054256439209,0.05843710899353027,GestureMidAirD1,None: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,None
