,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,rpoint,nb_per_class,method,len_method
0,0.54,11.460649013519287,0.45195960998535156,10.522871494293213,0.4504258632659912,0.033391475677490234,AllGestureWiimoteY,ACF&PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,ACF&PACF
1,0.7171428571428572,103.62328100204468,0.35993242263793945,99.15623426437378,3.9299354553222656,0.17324066162109375,AllGestureWiimoteY,ACF&PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,ACF&PACF
2,0.6342857142857142,11.442428827285767,0.4535672664642334,9.213703155517578,1.7080247402191162,0.05926251411437988,AllGestureWiimoteY,ACF&PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,ACF&PACF
3,0.71,98.82326292991638,0.45699024200439453,86.014972448349,11.793884754180908,0.534520149230957,AllGestureWiimoteY,ACF&PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,ACF&PACF
4,0.4757142857142857,11.586271047592163,0.449434757232666,9.382679462432861,0.056810855865478516,1.6854064464569092,AllGestureWiimoteY,Max PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,Max PACF
5,0.5042857142857143,91.92458629608154,0.25344300270080566,91.33144736289978,0.31432485580444336,0.024471521377563477,AllGestureWiimoteY,Max PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,Max PACF
6,0.48857142857142855,9.845554828643799,0.24735641479492188,9.405856132507324,0.1717071533203125,0.019747495651245117,AllGestureWiimoteY,Max PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,Max PACF
7,0.6557142857142857,92.05924892425537,0.24771380424499512,90.98857927322388,0.7844767570495605,0.03693675994873047,AllGestureWiimoteY,Max PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,Max PACF
8,0.5342857142857143,2.7073168754577637,0.40558648109436035,0.0055921077728271484,0.09411382675170898,2.200420379638672,AllGestureWiimoteY,None: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,None
9,0.48,0.6813223361968994,0.31818509101867676,0.031020402908325195,0.30558204650878906,0.025745391845703125,AllGestureWiimoteY,None: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,None
10,0.4157142857142857,0.551002025604248,0.335162878036499,0.00478363037109375,0.18605732917785645,0.023834228515625,AllGestureWiimoteY,None: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,None
11,0.5585714285714286,1.7716515064239502,0.5016982555389404,0.05759572982788086,1.1697075366973877,0.0409550666809082,AllGestureWiimoteY,None: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,None
