,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,rpoint,nb_per_class,method,len_method
0,0.7,0.7948801517486572,0.13970112800598145,0.33722925186157227,0.27722644805908203,0.005834817886352539,BirdChicken,all: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,all
1,0.75,4.877172470092773,0.15061497688293457,2.1178090572357178,2.5584187507629395,0.03475832939147949,BirdChicken,all: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,all
2,0.7,1.4734785556793213,0.14052104949951172,0.487443208694458,0.8078243732452393,0.01457834243774414,BirdChicken,all: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,all
3,0.75,8.716888189315796,0.139784574508667,2.987673759460449,5.430010795593262,0.11821746826171875,BirdChicken,all: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,all
