,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,rpoint,nb_per_class,method,len_method
0,0.42133333333333334,1.6960108280181885,0.26204776763916016,0.0011873245239257812,0.1811368465423584,1.2510149478912354,ScreenType,ACF&PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,ACF&PACF
1,0.4053333333333333,2.394956111907959,0.24860095977783203,0.008457422256469727,0.3255898952484131,1.811725378036499,ScreenType,ACF&PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,ACF&PACF
2,0.36533333333333334,1.6866350173950195,0.253126859664917,0.0018551349639892578,0.11453914642333984,1.3163890838623047,ScreenType,ACF&PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,ACF&PACF
3,0.38133333333333336,0.917365312576294,0.24659085273742676,0.011333465576171875,0.6192893981933594,0.03954458236694336,ScreenType,ACF&PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,ACF&PACF
4,0.384,22.805636167526245,0.2594914436340332,21.241857528686523,0.12929224967956543,1.1741576194763184,ScreenType,Max PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,Max PACF
5,0.4026666666666667,207.1334490776062,0.24640440940856934,204.85520458221436,0.3636503219604492,1.667593002319336,ScreenType,Max PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,Max PACF
6,0.4,22.89436674118042,0.23189115524291992,21.02462649345398,0.17534995079040527,1.4618957042694092,ScreenType,Max PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,Max PACF
7,0.376,204.8373739719391,0.23175811767578125,203.80399703979492,0.7567284107208252,0.043955326080322266,ScreenType,Max PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,Max PACF
8,0.4266666666666667,2.2803611755371094,0.28272223472595215,0.0014107227325439453,0.17818927764892578,1.8168692588806152,ScreenType,None: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,None
9,0.39466666666666667,2.300657033920288,0.2787957191467285,0.008290767669677734,0.3169374465942383,1.6959857940673828,ScreenType,None: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,None
10,0.4,1.9260356426239014,0.2763183116912842,0.0019474029541015625,0.14368748664855957,1.503202199935913,ScreenType,None: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,None
11,0.4026666666666667,0.9098193645477295,0.27558088302612305,0.01093602180480957,0.5900323390960693,0.032509565353393555,ScreenType,None: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,None
