,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,rpoint,nb_per_class,method,len_method
0,0.8566666666666667,0.4126625061035156,0.062191009521484375,0.038658857345581055,0.3021252155303955,0.008412361145019531,SyntheticControl,ACF&PACF: n_random_points=1 nb_inst_per_class=1,1,1,Rsast,ACF&PACF
1,0.63,0.18547940254211426,0.07747673988342285,0.009986639022827148,0.09402823448181152,0.003551483154296875,SyntheticControl,ACF: n_random_points=1 nb_inst_per_class=1,1,1,Rsast,ACF
2,0.8766666666666667,0.49252796173095703,0.05730795860290527,0.06324267387390137,0.2632746696472168,0.10835671424865723,SyntheticControl,PACF: n_random_points=1 nb_inst_per_class=1,1,1,Rsast,PACF
3,0.43333333333333335,0.14797735214233398,0.052019357681274414,0.0131988525390625,0.058939218521118164,0.008293628692626953,SyntheticControl,Max ACF: n_random_points=1 nb_inst_per_class=1,1,1,Rsast,Max ACF
4,0.8366666666666667,0.10970377922058105,0.034913063049316406,0.018802881240844727,0.048418521881103516,0.007090568542480469,SyntheticControl,Max PACF: n_random_points=1 nb_inst_per_class=1,1,1,Rsast,Max PACF
5,0.76,0.1149899959564209,0.04686260223388672,0.007494211196899414,0.05391120910644531,0.006200075149536133,SyntheticControl,None: n_random_points=1 nb_inst_per_class=1,1,1,Rsast,None
6,0.8133333333333334,2.861088991165161,0.04074239730834961,0.45508790016174316,2.2367451190948486,0.1182711124420166,SyntheticControl,ACF&PACF: n_random_points=1 nb_inst_per_class=10,1,10,Rsast,ACF&PACF
7,0.7666666666666667,1.000075101852417,0.09297895431518555,0.043673038482666016,0.7636322975158691,0.09838724136352539,SyntheticControl,ACF: n_random_points=1 nb_inst_per_class=10,1,10,Rsast,ACF
8,0.84,2.207763671875,0.036179542541503906,0.42473626136779785,1.610337257385254,0.1360924243927002,SyntheticControl,PACF: n_random_points=1 nb_inst_per_class=10,1,10,Rsast,PACF
9,0.71,0.4888935089111328,0.08187389373779297,0.07468819618225098,0.2889218330383301,0.04288625717163086,SyntheticControl,Max ACF: n_random_points=1 nb_inst_per_class=10,1,10,Rsast,Max ACF
10,0.9266666666666666,0.7479250431060791,0.04727935791015625,0.40288567543029785,0.2487952709197998,0.048380374908447266,SyntheticControl,Max PACF: n_random_points=1 nb_inst_per_class=10,1,10,Rsast,Max PACF
11,0.98,0.2994959354400635,0.06981492042541504,0.016909360885620117,0.18592309951782227,0.021895170211791992,SyntheticControl,None: n_random_points=1 nb_inst_per_class=10,1,10,Rsast,None
12,0.7533333333333333,2.329533338546753,0.05053067207336426,0.0355381965637207,2.1251797676086426,0.10662603378295898,SyntheticControl,ACF&PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,ACF&PACF
13,0.7066666666666667,0.803429126739502,0.07637739181518555,0.00431513786315918,0.685173511505127,0.03549361228942871,SyntheticControl,ACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,ACF
14,0.7566666666666667,1.7294776439666748,0.10327792167663574,0.02346515655517578,1.528972864151001,0.07331132888793945,SyntheticControl,PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,PACF
15,0.67,0.3293447494506836,0.06282448768615723,0.0033893585205078125,0.25321531295776367,0.009345769882202148,SyntheticControl,Max ACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,Max ACF
16,0.8833333333333333,0.3281886577606201,0.0601649284362793,0.027347803115844727,0.20822691917419434,0.029614925384521484,SyntheticControl,Max PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,Max PACF
17,0.8666666666666667,0.20245099067687988,0.03908085823059082,0.0012526512145996094,0.1399698257446289,0.019463300704956055,SyntheticControl,None: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,None
18,0.9533333333333334,22.497098445892334,0.030620098114013672,0.536017894744873,21.764480590820312,0.16515064239501953,SyntheticControl,ACF&PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,ACF&PACF
19,0.7933333333333333,7.746374607086182,0.03226590156555176,0.04031515121459961,7.584596395492554,0.08760929107666016,SyntheticControl,ACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,ACF
20,0.97,15.400312185287476,0.026450157165527344,0.32933950424194336,14.971721649169922,0.07165408134460449,SyntheticControl,PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,PACF
21,0.7666666666666667,2.812471866607666,0.05634927749633789,0.056717634201049805,2.5866215229034424,0.11134481430053711,SyntheticControl,Max ACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,Max ACF
22,0.8633333333333333,2.427082061767578,0.08453702926635742,0.3082404136657715,1.9136877059936523,0.12010598182678223,SyntheticControl,Max PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,Max PACF
23,0.88,1.8933560848236084,0.07275557518005371,0.008152484893798828,1.7118048667907715,0.09998774528503418,SyntheticControl,None: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,None
