,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,rpoint,nb_per_class,method,len_method
0,0.5737704918032787,5.986469507217407,0.11733889579772949,5.65721869468689,0.2050938606262207,0.00581049919128418,Lightning2,ACF&PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,ACF&PACF
1,0.7540983606557377,83.45346355438232,0.10946226119995117,81.24628925323486,2.062112808227539,0.029774904251098633,Lightning2,ACF&PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,ACF&PACF
2,0.6557377049180327,5.9149158000946045,0.11622309684753418,5.338430404663086,0.4443933963775635,0.010013103485107422,Lightning2,ACF&PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,ACF&PACF
3,0.7540983606557377,74.80720376968384,0.11249399185180664,67.95531463623047,6.610589027404785,0.11501765251159668,Lightning2,ACF&PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,ACF&PACF
4,0.6065573770491803,5.180679082870483,0.1982572078704834,4.470908164978027,0.04161214828491211,0.458082914352417,Lightning2,Max PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,Max PACF
5,0.7049180327868853,75.26924586296082,0.10374212265014648,75.12506747245789,0.035592079162597656,0.0038666725158691406,Lightning2,Max PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,Max PACF
6,0.5245901639344263,5.340396165847778,0.11016058921813965,5.207509279251099,0.018141746520996094,0.003984928131103516,Lightning2,Max PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,Max PACF
7,0.819672131147541,50.55385637283325,0.1098794937133789,50.33865022659302,0.09891843795776367,0.005666494369506836,Lightning2,Max PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,Max PACF
8,0.639344262295082,0.543168306350708,0.11082148551940918,0.0008113384246826172,0.018589496612548828,0.41192078590393066,Lightning2,None: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,None
9,0.7540983606557377,0.1551504135131836,0.1025552749633789,0.005519866943359375,0.04238748550415039,0.003974437713623047,Lightning2,None: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,None
10,0.5901639344262295,0.17758893966674805,0.13711929321289062,0.001100778579711914,0.03470778465270996,0.0038967132568359375,Lightning2,None: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,None
11,0.7049180327868853,0.24666595458984375,0.13873791694641113,0.007809877395629883,0.09524774551391602,0.00394892692565918,Lightning2,None: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,None
