,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,rpoint,nb_per_class,method,len_method
0,0.9522388059701492,93.99840831756592,0.40836215019226074,84.93581461906433,8.59251856803894,0.059265851974487305,Mallat,ACF&PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,ACF&PACF
1,0.9513859275053305,634.8824918270111,0.41559886932373047,586.4366052150726,47.967402935028076,0.05364179611206055,Mallat,ACF&PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,ACF&PACF
2,0.9432835820895522,121.84606099128723,0.4143202304840088,93.03105926513672,28.341166019439697,0.039362192153930664,Mallat,ACF&PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,ACF&PACF
3,0.9501066098081024,738.5952060222626,0.41242074966430664,598.2921540737152,139.72540616989136,0.14110088348388672,Mallat,ACF&PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,ACF&PACF
4,0.8503198294243071,92.87087726593018,0.4130415916442871,92.18793869018555,0.2151477336883545,0.010530233383178711,Mallat,Max PACF: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,Max PACF
5,0.915138592750533,595.2358257770538,0.41167449951171875,594.1567029953003,0.662590742111206,0.003980875015258789,Mallat,Max PACF: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,Max PACF
6,0.8857142857142857,90.69102740287781,0.4109811782836914,89.88139271736145,0.39423394203186035,0.003495454788208008,Mallat,Max PACF: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,Max PACF
7,0.9176972281449893,591.108256816864,0.41275882720947266,588.8261902332306,1.853532075881958,0.014682769775390625,Mallat,Max PACF: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,Max PACF
8,0.8776119402985074,0.5383656024932861,0.411346435546875,0.0029582977294921875,0.10954451560974121,0.013159513473510742,Mallat,None: n_random_points=10 nb_inst_per_class=1,10,1,Rsast,None
9,0.9692963752665246,0.936847448348999,0.4147481918334961,0.016881704330444336,0.4936099052429199,0.011075735092163086,Mallat,None: n_random_points=10 nb_inst_per_class=10,10,10,Rsast,None
10,0.9428571428571428,0.7636380195617676,0.4829139709472656,0.004145622253417969,0.2683985233306885,0.00750732421875,Mallat,None: n_random_points=30 nb_inst_per_class=1,30,1,Rsast,None
11,0.9607675906183369,1.9134125709533691,0.4748036861419678,0.024112224578857422,1.3944520950317383,0.01940608024597168,Mallat,None: n_random_points=30 nb_inst_per_class=10,30,10,Rsast,None
