,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,rpoint,nb_per_class,method,len_method
0,0.6363636363636364,35.22713899612427,0.29682183265686035,34.631025314331055,0.268787145614624,0.027681827545166016,WordSynonyms,Max PACF: n_random_points=10 nb_inst_per_class=30,10,30,Rsast,Max PACF
1,0.6269592476489029,44.88272142410278,0.23409700393676758,44.319735050201416,0.29549646377563477,0.02791309356689453,WordSynonyms,Max PACF: n_random_points=10 nb_inst_per_class=50,10,50,Rsast,Max PACF
2,0.6598746081504702,41.95687961578369,0.22023892402648926,40.94088172912598,0.7353348731994629,0.05866551399230957,WordSynonyms,Max PACF: n_random_points=30 nb_inst_per_class=30,30,30,Rsast,Max PACF
3,0.6426332288401254,47.710442781448364,0.220841646194458,46.663246393203735,0.761915922164917,0.06165814399719238,WordSynonyms,Max PACF: n_random_points=30 nb_inst_per_class=50,30,50,Rsast,Max PACF
4,0.6551724137931034,0.741471529006958,0.36330556869506836,0.058663368225097656,0.2880220413208008,0.028601646423339844,WordSynonyms,None: n_random_points=10 nb_inst_per_class=30,10,30,Rsast,None
5,0.677115987460815,0.803011417388916,0.3862342834472656,0.07666397094726562,0.3084092140197754,0.03009343147277832,WordSynonyms,None: n_random_points=10 nb_inst_per_class=50,10,50,Rsast,None
6,0.6849529780564263,1.3868870735168457,0.4377250671386719,0.10317611694335938,0.7885990142822266,0.054494619369506836,WordSynonyms,None: n_random_points=30 nb_inst_per_class=30,30,30,Rsast,None
7,0.6677115987460815,1.40380859375,0.3465993404388428,0.1196894645690918,0.8818368911743164,0.05273842811584473,WordSynonyms,None: n_random_points=30 nb_inst_per_class=50,30,50,Rsast,None
