,accuracy,time,cweights_time,fsubsequence_time,tdataset_time,tclassifier_time,dataset_name,classifier_name,rpoint,nb_per_class,method,len_method
0,0.484375,62.18250274658203,0.08799529075622559,62.01707077026367,0.07097458839416504,0.005614280700683594,Herring,Max PACF: n_random_points=10 nb_inst_per_class=30,10,30,Rsast,Max PACF
1,0.5625,80.98338270187378,0.08815240859985352,80.8152768611908,0.07486128807067871,0.004106283187866211,Herring,Max PACF: n_random_points=10 nb_inst_per_class=50,10,50,Rsast,Max PACF
2,0.53125,78.86576533317566,0.0882103443145752,78.59685277938843,0.1749742031097412,0.00479435920715332,Herring,Max PACF: n_random_points=30 nb_inst_per_class=30,30,30,Rsast,Max PACF
3,0.53125,83.58425378799438,0.08736848831176758,83.30465745925903,0.18532156944274902,0.005513429641723633,Herring,Max PACF: n_random_points=30 nb_inst_per_class=50,30,50,Rsast,Max PACF
4,0.5,0.14129924774169922,0.08797931671142578,0.012362241744995117,0.037336111068725586,0.0027816295623779297,Herring,None: n_random_points=10 nb_inst_per_class=30,10,30,Rsast,None
5,0.53125,0.1565542221069336,0.09372735023498535,0.014400005340576172,0.044130802154541016,0.0037772655487060547,Herring,None: n_random_points=10 nb_inst_per_class=50,10,50,Rsast,None
6,0.59375,0.2156383991241455,0.08781623840332031,0.018325090408325195,0.1046748161315918,0.004181861877441406,Herring,None: n_random_points=30 nb_inst_per_class=30,30,30,Rsast,None
7,0.609375,0.24155545234680176,0.08714413642883301,0.02087855339050293,0.1277632713317871,0.004903078079223633,Herring,None: n_random_points=30 nb_inst_per_class=50,30,50,Rsast,None
